tp_pct,sl_pct,n,n_tp,n_sl,n_timeout,total_gross_eur,total_net_eur,roi,win_rate
0.1,0.15,18,6,0,12,479.0971838526759,371.097183852676,0.027488680285383406,0.5555555555555556
0.105,0.01,18,1,14,3,39.116039716445286,-68.88396028355471,-0.005102515576559608,0.16666666666666666
0.105,0.015,18,1,11,6,49.885662041806995,-58.114337958193,-0.004304765774680963,0.2222222222222222
0.105,0.02,18,1,10,7,11.606979537678729,-96.39302046232126,-0.007140223737949723,0.2222222222222222
0.105,0.025,18,2,8,8,83.54167215225814,-24.45832784774186,-0.0018117279887216193,0.2777777777777778
0.105,0.03,18,2,8,8,53.541672152258144,-54.45832784774186,-0.004033950210943842,0.2777777777777778
0.105,0.035,18,2,8,8,23.541672152258112,-84.45832784774186,-0.006256172433166064,0.2777777777777778
0.105,0.04,18,2,7,9,60.740610100917394,-47.2593898990826,-0.0035006955480801926,0.3333333333333333
0.105,0.045,18,3,5,10,153.2156335087642,45.215633508764185,0.003349306185834384,0.3888888888888889
0.105,0.05,18,4,4,10,250.71563350876414,142.71563350876414,0.010571528408056603,0.4444444444444444
0.105,0.055,18,4,4,10,235.71563350876414,127.71563350876417,0.009460417296945495,0.4444444444444444
0.105,0.06,18,4,4,10,220.71563350876414,112.71563350876417,0.008349306185834383,0.4444444444444444
0.105,0.065,18,4,4,10,205.71563350876414,97.71563350876417,0.007238195074723272,0.4444444444444444
0.105,0.07,18,4,3,11,213.09338835967353,105.09338835967355,0.007784695434049893,0.4444444444444444
0.105,0.075,18,4,2,12,231.5971838526759,123.59718385267593,0.009155346952050069,0.4444444444444444
0.105,0.08,18,4,2,12,224.0971838526759,116.09718385267593,0.008599791396494513,0.4444444444444444
0.105,0.085,18,5,1,12,359.097183852676,251.09718385267595,0.018599791396494515,0.5
0.105,0.09,18,5,1,12,355.347183852676,247.34718385267595,0.018322013618716736,0.5
0.105,0.095,18,6,0,12,501.5971838526759,393.597183852676,0.029155346952050073,0.5555555555555556
0.105,0.1,18,6,0,12,501.5971838526759,393.597183852676,0.029155346952050073,0.5555555555555556
0.105,0.105,18,6,0,12,501.5971838526759,393.597183852676,0.029155346952050073,0.5555555555555556
0.105,0.11,18,6,0,12,501.5971838526759,393.597183852676,0.029155346952050073,0.5555555555555556
0.105,0.115,18,6,0,12,501.5971838526759,393.597183852676,0.029155346952050073,0.5555555555555556
0.105,0.12,18,6,0,12,501.5971838526759,393.597183852676,0.029155346952050073,0.5555555555555556
0.105,0.125,18,6,0,12,501.5971838526759,393.597183852676,0.029155346952050073,0.5555555555555556
0.105,0.13,18,6,0,12,501.5971838526759,393.597183852676,0.029155346952050073,0.5555555555555556
0.105,0.135,18,6,0,12,501.5971838526759,393.597183852676,0.029155346952050073,0.5555555555555556
0.105,0.14,18,6,0,12,501.5971838526759,393.597183852676,0.029155346952050073,0.5555555555555556
0.105,0.145,18,6,0,12,501.5971838526759,393.597183852676,0.029155346952050073,0.5555555555555556
0.105,0.15,18,6,0,12,501.5971838526759,393.597183852676,0.029155346952050073,0.5555555555555556
0.11,0.01,18,0,14,4,26.31963852544174,-81.68036147455825,-0.006050397146263574,0.16666666666666666
0.11,0.015,18,0,11,7,37.089260850803456,-70.91073914919656,-0.00525264734438493,0.2222222222222222
0.11,0.02,18,0,10,8,-1.1894216533248176,-109.18942165332479,-0.008088105307653687,0.2222222222222222
0.11,0.025,18,1,8,9,74.49527096125459,-33.5047290387454,-0.0024818317806478076,0.2777777777777778
0.11,0.03,18,1,8,9,44.495270961254604,-63.5047290387454,-0.00470405400287003,0.2777777777777778
0.11,0.035,18,1,8,9,14.495270961254572,-93.50472903874541,-0.0069262762250922524,0.2777777777777778
0.11,0.04,18,1,7,10,51.694208909913854,-56.305791090086124,-0.004170799340006379,0.3333333333333333
0.11,0.045,18,2,5,11,147.91923231776065,39.919232317760645,0.0029569801716859737,0.3888888888888889
0.11,0.05,18,3,4,11,249.1692323177606,141.1692323177606,0.010456980171685969,0.4444444444444444
0.11,0.055,18,3,4,11,234.1692323177606,126.16923231776062,0.00934586906057486,0.4444444444444444
0.11,0.06,18,3,4,11,219.1692323177606,111.16923231776062,0.00823475794946375,0.4444444444444444
0.11,0.065,18,3,4,11,204.1692323177606,96.16923231776062,0.007123646838352638,0.4444444444444444
0.11,0.07,18,3,3,12,211.54698716866997,103.54698716867,0.00767014719767926,0.4444444444444444
0.11,0.075,18,3,2,13,230.05078266167234,122.05078266167237,0.009040798715679435,0.4444444444444444
0.11,0.08,18,3,2,13,222.55078266167234,114.55078266167237,0.00848524316012388,0.4444444444444444
0.11,0.085,18,4,1,13,361.3007826616725,253.3007826616724,0.01876302093790166,0.5
0.11,0.09,18,4,1,13,357.5507826616725,249.5507826616724,0.01848524316012388,0.5
0.11,0.095,18,4,0,14,481.09080975316056,373.0908097531606,0.027636356278011896,0.5555555555555556
0.11,0.1,18,4,0,14,481.09080975316056,373.0908097531606,0.027636356278011896,0.5555555555555556
0.11,0.105,18,4,0,14,481.09080975316056,373.0908097531606,0.027636356278011896,0.5555555555555556
0.11,0.11,18,4,0,14,481.09080975316056,373.0908097531606,0.027636356278011896,0.5555555555555556
0.11,0.115,18,4,0,14,481.09080975316056,373.0908097531606,0.027636356278011896,0.5555555555555556
0.11,0.12,18,4,0,14,481.09080975316056,373.0908097531606,0.027636356278011896,0.5555555555555556
0.11,0.125,18,4,0,14,481.09080975316056,373.0908097531606,0.027636356278011896,0.5555555555555556
0.11,0.13,18,4,0,14,481.09080975316056,373.0908097531606,0.027636356278011896,0.5555555555555556
0.11,0.135,18,4,0,14,481.09080975316056,373.0908097531606,0.027636356278011896,0.5555555555555556
0.11,0.14,18,4,0,14,481.09080975316056,373.0908097531606,0.027636356278011896,0.5555555555555556
0.11,0.145,18,4,0,14,481.09080975316056,373.0908097531606,0.027636356278011896,0.5555555555555556
0.11,0.15,18,4,0,14,481.09080975316056,373.0908097531606,0.027636356278011896,0.5555555555555556
0.115,0.01,18,0,14,4,26.31963852544174,-81.68036147455825,-0.006050397146263574,0.16666666666666666
0.115,0.015,18,0,11,7,37.089260850803456,-70.91073914919656,-0.00525264734438493,0.2222222222222222
0.115,0.02,18,0,10,8,-1.1894216533248176,-109.18942165332479,-0.008088105307653687,0.2222222222222222
0.115,0.025,18,1,8,9,78.24527096125459,-29.754729038745403,-0.0022040540028700297,0.2777777777777778
0.115,0.03,18,1,8,9,48.24527096125459,-59.7547290387454,-0.004426276225092252,0.2777777777777778
0.115,0.035,18,1,8,9,18.245270961254587,-89.75472903874541,-0.006648498447314475,0.2777777777777778
0.115,0.04,18,1,7,10,55.444208909913854,-52.55579109008615,-0.003893021562228604,0.3333333333333333
0.115,0.045,18,2,5,11,155.41923231776065,47.419232317760645,0.0035125357272415294,0.3888888888888889
0.115,0.05,18,3,4,11,260.41923231776065,152.4192323177606,0.011290313505019302,0.4444444444444444
0.115,0.055,18,3,4,11,245.4192323177606,137.4192323177606,0.010179202393908193,0.4444444444444444
0.115,0.06,18,3,4,11,230.4192323177606,122.41923231776062,0.009068091282797083,0.4444444444444444
0.115,0.065,18,3,4,11,215.4192323177606,107.41923231776062,0.007956980171685972,0.4444444444444444
0.115,0.07,18,3,3,12,222.79698716866997,114.79698716867,0.008503480531012592,0.4444444444444444
0.115,0.075,18,3,2,13,241.30078266167234,133.30078266167237,0.009874132049012769,0.4444444444444444
0.115,0.08,18,3,2,13,233.80078266167234,125.80078266167237,0.009318576493457213,0.4444444444444444
0.115,0.085,18,4,1,13,376.3007826616725,268.3007826616725,0.019874132049012776,0.5
0.115,0.09,18,4,1,13,372.5507826616725,264.5507826616725,0.019596354271235,0.5
0.115,0.095,18,4,0,14,496.09080975316056,388.0908097531606,0.028747467389123007,0.5555555555555556
0.115,0.1,18,4,0,14,496.09080975316056,388.0908097531606,0.028747467389123007,0.5555555555555556
0.115,0.105,18,4,0,14,496.09080975316056,388.0908097531606,0.028747467389123007,0.5555555555555556
0.115,0.11,18,4,0,14,496.09080975316056,388.0908097531606,0.028747467389123007,0.5555555555555556
0.115,0.115,18,4,0,14,496.09080975316056,388.0908097531606,0.028747467389123007,0.5555555555555556
0.115,0.12,18,4,0,14,496.09080975316056,388.0908097531606,0.028747467389123007,0.5555555555555556
0.115,0.125,18,4,0,14,496.09080975316056,388.0908097531606,0.028747467389123007,0.5555555555555556
0.115,0.13,18,4,0,14,496.09080975316056,388.0908097531606,0.028747467389123007,0.5555555555555556
0.115,0.135,18,4,0,14,496.09080975316056,388.0908097531606,0.028747467389123007,0.5555555555555556
0.115,0.14,18,4,0,14,496.09080975316056,388.0908097531606,0.028747467389123007,0.5555555555555556
0.115,0.145,18,4,0,14,496.09080975316056,388.0908097531606,0.028747467389123007,0.5555555555555556
0.115,0.15,18,4,0,14,496.09080975316056,388.0908097531606,0.028747467389123007,0.5555555555555556
0.12,0.01,18,0,14,4,26.31963852544174,-81.68036147455825,-0.006050397146263574,0.16666666666666666
0.12,0.015,18,0,11,7,37.089260850803456,-70.91073914919656,-0.00525264734438493,0.2222222222222222
0.12,0.02,18,0,10,8,-1.1894216533248176,-109.18942165332479,-0.008088105307653687,0.2222222222222222
0.12,0.025,18,1,8,9,81.99527096125459,-26.0047290387454,-0.0019262762250922517,0.2777777777777778
0.12,0.03,18,1,8,9,51.99527096125459,-56.0047290387454,-0.004148498447314474,0.2777777777777778
0.12,0.035,18,1,8,9,21.995270961254587,-86.00472903874541,-0.006370720669536697,0.2777777777777778
0.12,0.04,18,1,7,10,59.194208909913854,-48.80579109008615,-0.003615243784450826,0.3333333333333333
0.12,0.045,18,2,5,11,162.91923231776062,54.919232317760645,0.004068091282797085,0.3888888888888889
0.12,0.05,18,3,4,11,271.66923231776065,163.6692323177606,0.012123646838352636,0.4444444444444444
0.12,0.055,18,3,4,11,256.66923231776065,148.6692323177606,0.011012535727241524,0.4444444444444444
0.12,0.06,18,3,4,11,241.6692323177606,133.6692323177606,0.009901424616130415,0.4444444444444444
0.12,0.065,18,3,4,11,226.6692323177606,118.66923231776062,0.008790313505019305,0.4444444444444444
0.12,0.07,18,3,3,12,234.04698716866997,126.04698716866997,0.009336813864345924,0.4444444444444444
0.12,0.075,18,3,2,13,252.55078266167234,144.55078266167234,0.0107074653823461,0.4444444444444444
0.12,0.08,18,3,2,13,245.05078266167234,137.05078266167237,0.010151909826790546,0.4444444444444444
0.12,0.085,18,4,1,13,391.30078266167243,283.3007826616725,0.020985243160123887,0.5
0.12,0.09,18,4,1,13,387.55078266167243,279.5507826616725,0.02070746538234611,0.5
0.12,0.095,18,4,0,14,511.09080975316056,403.0908097531606,0.029858578500234118,0.5555555555555556
0.12,0.1,18,4,0,14,511.09080975316056,403.0908097531606,0.029858578500234118,0.5555555555555556
0.12,0.105,18,4,0,14,511.09080975316056,403.0908097531606,0.029858578500234118,0.5555555555555556
0.12,0.11,18,4,0,14,511.09080975316056,403.0908097531606,0.029858578500234118,0.5555555555555556
0.12,0.115,18,4,0,14,511.09080975316056,403.0908097531606,0.029858578500234118,0.5555555555555556
0.12,0.12,18,4,0,14,511.09080975316056,403.0908097531606,0.029858578500234118,0.5555555555555556
0.12,0.125,18,4,0,14,511.09080975316056,403.0908097531606,0.029858578500234118,0.5555555555555556
0.12,0.13,18,4,0,14,511.09080975316056,403.0908097531606,0.029858578500234118,0.5555555555555556
0.12,0.135,18,4,0,14,511.09080975316056,403.0908097531606,0.029858578500234118,0.5555555555555556
0.12,0.14,18,4,0,14,511.09080975316056,403.0908097531606,0.029858578500234118,0.5555555555555556
0.12,0.145,18,4,0,14,511.09080975316056,403.0908097531606,0.029858578500234118,0.5555555555555556
0.12,0.15,18,4,0,14,511.09080975316056,403.0908097531606,0.029858578500234118,0.5555555555555556
0.125,0.01,18,0,14,4,26.31963852544174,-81.68036147455825,-0.006050397146263574,0.16666666666666666
0.125,0.015,18,0,11,7,37.089260850803456,-70.91073914919656,-0.00525264734438493,0.2222222222222222
0.125,0.02,18,0,10,8,-1.1894216533248176,-109.18942165332479,-0.008088105307653687,0.2222222222222222
0.125,0.025,18,0,8,10,76.25877849365185,-31.74122150634816,-0.002351201593062827,0.2777777777777778
0.125,0.03,18,0,8,10,46.258778493651846,-61.74122150634815,-0.004573423815285048,0.2777777777777778
0.125,0.035,18,0,8,10,16.258778493651814,-91.74122150634815,-0.0067956460375072705,0.2777777777777778
0.125,0.04,18,0,7,11,53.457716442311096,-54.5422835576889,-0.0040401691524214,0.3333333333333333
0.125,0.045,18,1,5,12,160.93273985015787,52.93273985015789,0.003920943692604288,0.3888888888888889
0.125,0.05,18,2,4,12,273.4327398501579,165.43273985015782,0.012254277025937616,0.4444444444444444
0.125,0.055,18,2,4,12,258.4327398501579,150.43273985015782,0.011143165914826504,0.4444444444444444
0.125,0.06,18,2,4,12,243.43273985015782,135.43273985015782,0.010032054803715393,0.4444444444444444
0.125,0.065,18,2,4,12,228.43273985015782,120.43273985015784,0.008920943692604285,0.4444444444444444
0.125,0.07,18,2,3,13,235.8104947010672,127.8104947010672,0.009467444051930904,0.4444444444444444
0.125,0.075,18,2,2,14,254.3142901940696,146.31429019406957,0.010838095569931079,0.4444444444444444
0.125,0.08,18,2,2,14,246.81429019406957,138.81429019406963,0.010282540014375528,0.4444444444444444
0.125,0.085,18,3,1,14,396.8142901940696,288.81429019406966,0.02139365112548664,0.5
0.125,0.09,18,3,1,14,393.0642901940696,285.06429019406966,0.021115873347708862,0.5
0.125,0.095,18,3,0,15,516.6043172855577,408.6043172855578,0.030266986465596873,0.5555555555555556
0.125,0.1,18,3,0,15,516.6043172855577,408.6043172855578,0.030266986465596873,0.5555555555555556
0.125,0.105,18,3,0,15,516.6043172855577,408.6043172855578,0.030266986465596873,0.5555555555555556
0.125,0.11,18,3,0,15,516.6043172855577,408.6043172855578,0.030266986465596873,0.5555555555555556
0.125,0.115,18,3,0,15,516.6043172855577,408.6043172855578,0.030266986465596873,0.5555555555555556
0.125,0.12,18,3,0,15,516.6043172855577,408.6043172855578,0.030266986465596873,0.5555555555555556
0.125,0.125,18,3,0,15,516.6043172855577,408.6043172855578,0.030266986465596873,0.5555555555555556
0.125,0.13,18,3,0,15,516.6043172855577,408.6043172855578,0.030266986465596873,0.5555555555555556
0.125,0.135,18,3,0,15,516.6043172855577,408.6043172855578,0.030266986465596873,0.5555555555555556
0.125,0.14,18,3,0,15,516.6043172855577,408.6043172855578,0.030266986465596873,0.5555555555555556
0.125,0.145,18,3,0,15,516.6043172855577,408.6043172855578,0.030266986465596873,0.5555555555555556
0.125,0.15,18,3,0,15,516.6043172855577,408.6043172855578,0.030266986465596873,0.5555555555555556
0.13,0.01,18,0,14,4,26.31963852544174,-81.68036147455825,-0.006050397146263574,0.16666666666666666
0.13,0.015,18,0,11,7,37.089260850803456,-70.91073914919656,-0.00525264734438493,0.2222222222222222
0.13,0.02,18,0,10,8,-1.1894216533248176,-109.18942165332479,-0.008088105307653687,0.2222222222222222
0.13,0.025,18,0,8,10,76.25877849365185,-31.74122150634816,-0.002351201593062827,0.2777777777777778
0.13,0.03,18,0,8,10,46.258778493651846,-61.74122150634815,-0.004573423815285048,0.2777777777777778
0.13,0.035,18,0,8,10,16.258778493651814,-91.74122150634815,-0.0067956460375072705,0.2777777777777778
0.13,0.04,18,0,7,11,53.457716442311096,-54.5422835576889,-0.0040401691524214,0.3333333333333333
0.13,0.045,18,1,5,12,164.68273985015787,56.68273985015789,0.004198721470382066,0.3888888888888889
0.13,0.05,18,2,4,12,280.9327398501579,172.93273985015782,0.012809832581493171,0.4444444444444444
0.13,0.055,18,2,4,12,265.9327398501579,157.93273985015782,0.01169872147038206,0.4444444444444444
0.13,0.06,18,2,4,12,250.93273985015782,142.93273985015782,0.010587610359270949,0.4444444444444444
0.13,0.065,18,2,4,12,235.93273985015782,127.93273985015782,0.009476499248159838,0.4444444444444444
0.13,0.07,18,2,3,13,243.3104947010672,135.3104947010672,0.01002299960748646,0.4444444444444444
0.13,0.075,18,2,2,14,261.8142901940696,153.81429019406957,0.011393651125486634,0.4444444444444444
0.13,0.08,18,2,2,14,254.3142901940696,146.31429019406957,0.010838095569931079,0.4444444444444444
0.13,0.085,18,3,1,14,408.0642901940696,300.06429019406966,0.022226984458819973,0.5
0.13,0.09,18,3,1,14,404.3142901940696,296.31429019406966,0.021949206681042197,0.5
0.13,0.095,18,3,0,15,527.8543172855577,419.8543172855578,0.031100319798930205,0.5555555555555556
0.13,0.1,18,3,0,15,527.8543172855577,419.8543172855578,0.031100319798930205,0.5555555555555556
0.13,0.105,18,3,0,15,527.8543172855577,419.8543172855578,0.031100319798930205,0.5555555555555556
0.13,0.11,18,3,0,15,527.8543172855577,419.8543172855578,0.031100319798930205,0.5555555555555556
0.13,0.115,18,3,0,15,527.8543172855577,419.8543172855578,0.031100319798930205,0.5555555555555556
0.13,0.12,18,3,0,15,527.8543172855577,419.8543172855578,0.031100319798930205,0.5555555555555556
0.13,0.125,18,3,0,15,527.8543172855577,419.8543172855578,0.031100319798930205,0.5555555555555556
0.13,0.13,18,3,0,15,527.8543172855577,419.8543172855578,0.031100319798930205,0.5555555555555556
0.13,0.135,18,3,0,15,527.8543172855577,419.8543172855578,0.031100319798930205,0.5555555555555556
0.13,0.14,18,3,0,15,527.8543172855577,419.8543172855578,0.031100319798930205,0.5555555555555556
0.13,0.145,18,3,0,15,527.8543172855577,419.8543172855578,0.031100319798930205,0.5555555555555556
0.13,0.15,18,3,0,15,527.8543172855577,419.8543172855578,0.031100319798930205,0.5555555555555556
0.135,0.01,18,0,14,4,26.31963852544174,-81.68036147455825,-0.006050397146263574,0.16666666666666666
0.135,0.015,18,0,11,7,37.089260850803456,-70.91073914919656,-0.00525264734438493,0.2222222222222222
0.135,0.02,18,0,10,8,-1.1894216533248176,-109.18942165332479,-0.008088105307653687,0.2222222222222222
0.135,0.025,18,0,8,10,76.25877849365185,-31.74122150634816,-0.002351201593062827,0.2777777777777778
0.135,0.03,18,0,8,10,46.258778493651846,-61.74122150634815,-0.004573423815285048,0.2777777777777778
0.135,0.035,18,0,8,10,16.258778493651814,-91.74122150634815,-0.0067956460375072705,0.2777777777777778
0.135,0.04,18,0,7,11,53.457716442311096,-54.5422835576889,-0.0040401691524214,0.3333333333333333
0.135,0.045,18,1,5,12,168.43273985015787,60.43273985015789,0.0044764992481598435,0.3888888888888889
0.135,0.05,18,2,4,12,288.4327398501579,180.43273985015782,0.013365388137048727,0.4444444444444444
0.135,0.055,18,2,4,12,273.4327398501579,165.43273985015782,0.012254277025937616,0.4444444444444444
0.135,0.06,18,2,4,12,258.4327398501579,150.43273985015782,0.011143165914826504,0.4444444444444444
0.135,0.065,18,2,4,12,243.43273985015782,135.43273985015782,0.010032054803715393,0.4444444444444444
0.135,0.07,18,2,3,13,250.8104947010672,142.8104947010672,0.010578555163042016,0.4444444444444444
0.135,0.075,18,2,2,14,269.3142901940696,161.31429019406957,0.01194920668104219,0.4444444444444444
0.135,0.08,18,2,2,14,261.8142901940696,153.81429019406957,0.011393651125486634,0.4444444444444444
0.135,0.085,18,3,1,14,419.3142901940696,311.31429019406966,0.02306031779215331,0.5
0.135,0.09,18,3,1,14,415.5642901940696,307.56429019406966,0.02278254001437553,0.5
0.135,0.095,18,3,0,15,539.1043172855577,431.1043172855578,0.03193365313226354,0.5555555555555556
0.135,0.1,18,3,0,15,539.1043172855577,431.1043172855578,0.03193365313226354,0.5555555555555556
0.135,0.105,18,3,0,15,539.1043172855577,431.1043172855578,0.03193365313226354,0.5555555555555556
0.135,0.11,18,3,0,15,539.1043172855577,431.1043172855578,0.03193365313226354,0.5555555555555556
0.135,0.115,18,3,0,15,539.1043172855577,431.1043172855578,0.03193365313226354,0.5555555555555556
0.135,0.12,18,3,0,15,539.1043172855577,431.1043172855578,0.03193365313226354,0.5555555555555556
0.135,0.125,18,3,0,15,539.1043172855577,431.1043172855578,0.03193365313226354,0.5555555555555556
0.135,0.13,18,3,0,15,539.1043172855577,431.1043172855578,0.03193365313226354,0.5555555555555556
0.135,0.135,18,3,0,15,539.1043172855577,431.1043172855578,0.03193365313226354,0.5555555555555556
0.135,0.14,18,3,0,15,539.1043172855577,431.1043172855578,0.03193365313226354,0.5555555555555556
0.135,0.145,18,3,0,15,539.1043172855577,431.1043172855578,0.03193365313226354,0.5555555555555556
0.135,0.15,18,3,0,15,539.1043172855577,431.1043172855578,0.03193365313226354,0.5555555555555556
0.14,0.01,18,0,14,4,26.31963852544174,-81.68036147455825,-0.006050397146263574,0.16666666666666666
0.14,0.015,18,0,11,7,37.089260850803456,-70.91073914919656,-0.00525264734438493,0.2222222222222222
0.14,0.02,18,0,10,8,-1.1894216533248176,-109.18942165332479,-0.008088105307653687,0.2222222222222222
0.14,0.025,18,0,8,10,76.25877849365185,-31.74122150634816,-0.002351201593062827,0.2777777777777778
0.14,0.03,18,0,8,10,46.258778493651846,-61.74122150634815,-0.004573423815285048,0.2777777777777778
0.14,0.035,18,0,8,10,16.258778493651814,-91.74122150634815,-0.0067956460375072705,0.2777777777777778
0.14,0.04,18,0,7,11,53.457716442311096,-54.5422835576889,-0.0040401691524214,0.3333333333333333
0.14,0.045,18,1,5,12,172.1827398501579,64.1827398501579,0.004754277025937622,0.3888888888888889
0.14,0.05,18,2,4,12,295.93273985015793,187.93273985015787,0.013920943692604286,0.4444444444444444
0.14,0.055,18,2,4,12,280.93273985015793,172.93273985015787,0.012809832581493175,0.4444444444444444
0.14,0.06,18,2,4,12,265.93273985015793,157.93273985015787,0.011698721470382065,0.4444444444444444
0.14,0.065,18,2,4,12,250.9327398501579,142.93273985015787,0.010587610359270954,0.4444444444444444
0.14,0.07,18,2,3,13,258.3104947010673,150.31049470106726,0.011134110718597575,0.4444444444444444
0.14,0.075,18,2,2,14,276.81429019406966,168.81429019406963,0.012504762236597751,0.4444444444444444
0.14,0.08,18,2,2,14,269.31429019406966,161.31429019406963,0.011949206681042195,0.4444444444444444
0.14,0.085,18,3,1,14,430.5642901940697,322.56429019406977,0.02389365112548665,0.5
0.14,0.09,18,3,1,14,426.8142901940697,318.81429019406977,0.02361587334770887,0.5
0.14,0.095,18,3,0,15,550.3543172855578,442.3543172855579,0.03276698646559688,0.5555555555555556
0.14,0.1,18,3,0,15,550.3543172855578,442.3543172855579,0.03276698646559688,0.5555555555555556
0.14,0.105,18,3,0,15,550.3543172855578,442.3543172855579,0.03276698646559688,0.5555555555555556
0.14,0.11,18,3,0,15,550.3543172855578,442.3543172855579,0.03276698646559688,0.5555555555555556
0.14,0.115,18,3,0,15,550.3543172855578,442.3543172855579,0.03276698646559688,0.5555555555555556
0.14,0.12,18,3,0,15,550.3543172855578,442.3543172855579,0.03276698646559688,0.5555555555555556
0.14,0.125,18,3,0,15,550.3543172855578,442.3543172855579,0.03276698646559688,0.5555555555555556
0.14,0.13,18,3,0,15,550.3543172855578,442.3543172855579,0.03276698646559688,0.5555555555555556
0.14,0.135,18,3,0,15,550.3543172855578,442.3543172855579,0.03276698646559688,0.5555555555555556
0.14,0.14,18,3,0,15,550.3543172855578,442.3543172855579,0.03276698646559688,0.5555555555555556
0.14,0.145,18,3,0,15,550.3543172855578,442.3543172855579,0.03276698646559688,0.5555555555555556
0.14,0.15,18,3,0,15,550.3543172855578,442.3543172855579,0.03276698646559688,0.5555555555555556
0.145,0.01,18,0,14,4,26.31963852544174,-81.68036147455825,-0.006050397146263574,0.16666666666666666
0.145,0.015,18,0,11,7,37.089260850803456,-70.91073914919656,-0.00525264734438493,0.2222222222222222
0.145,0.02,18,0,10,8,-1.1894216533248176,-109.18942165332479,-0.008088105307653687,0.2222222222222222
0.145,0.025,18,0,8,10,76.25877849365185,-31.74122150634816,-0.002351201593062827,0.2777777777777778
0.145,0.03,18,0,8,10,46.258778493651846,-61.74122150634815,-0.004573423815285048,0.2777777777777778
0.145,0.035,18,0,8,10,16.258778493651814,-91.74122150634815,-0.0067956460375072705,0.2777777777777778
0.145,0.04,18,0,7,11,53.457716442311096,-54.5422835576889,-0.0040401691524214,0.3333333333333333
0.145,0.045,18,1,5,12,175.93273985015784,67.93273985015787,0.005032054803715398,0.3888888888888889
0.145,0.05,18,2,4,12,303.4327398501579,195.43273985015782,0.014476499248159838,0.4444444444444444
0.145,0.055,18,2,4,12,288.4327398501579,180.43273985015782,0.013365388137048727,0.4444444444444444
0.145,0.06,18,2,4,12,273.4327398501579,165.43273985015782,0.012254277025937616,0.4444444444444444
0.145,0.065,18,2,4,12,258.4327398501579,150.43273985015782,0.011143165914826504,0.4444444444444444
0.145,0.07,18,2,3,13,265.8104947010673,157.8104947010672,0.011689666274153125,0.4444444444444444
0.145,0.075,18,2,2,14,284.3142901940696,176.31429019406957,0.013060317792153301,0.4444444444444444
0.145,0.08,18,2,2,14,276.8142901940696,168.81429019406957,0.012504762236597746,0.4444444444444444
0.145,0.085,18,2,1,15,412.4494045290088,304.44940452900886,0.022551807742889545,0.5
0.145,0.09,18,2,1,15,408.6994045290088,300.69940452900886,0.02227402996511177,0.5
0.145,0.095,18,2,0,16,532.2394316204969,424.239431620497,0.031425143082999776,0.5555555555555556
0.145,0.1,18,2,0,16,532.2394316204969,424.239431620497,0.031425143082999776,0.5555555555555556
0.145,0.105,18,2,0,16,532.2394316204969,424.239431620497,0.031425143082999776,0.5555555555555556
0.145,0.11,18,2,0,16,532.2394316204969,424.239431620497,0.031425143082999776,0.5555555555555556
0.145,0.115,18,2,0,16,532.2394316204969,424.239431620497,0.031425143082999776,0.5555555555555556
0.145,0.12,18,2,0,16,532.2394316204969,424.239431620497,0.031425143082999776,0.5555555555555556
0.145,0.125,18,2,0,16,532.2394316204969,424.239431620497,0.031425143082999776,0.5555555555555556
0.145,0.13,18,2,0,16,532.2394316204969,424.239431620497,0.031425143082999776,0.5555555555555556
0.145,0.135,18,2,0,16,532.2394316204969,424.239431620497,0.031425143082999776,0.5555555555555556
0.145,0.14,18,2,0,16,532.2394316204969,424.239431620497,0.031425143082999776,0.5555555555555556
0.145,0.145,18,2,0,16,532.2394316204969,424.239431620497,0.031425143082999776,0.5555555555555556
0.145,0.15,18,2,0,16,532.2394316204969,424.239431620497,0.031425143082999776,0.5555555555555556
0.15,0.01,18,0,14,4,26.31963852544174,-81.68036147455825,-0.006050397146263574,0.16666666666666666
0.15,0.015,18,0,11,7,37.089260850803456,-70.91073914919656,-0.00525264734438493,0.2222222222222222
0.15,0.02,18,0,10,8,-1.1894216533248176,-109.18942165332479,-0.008088105307653687,0.2222222222222222
0.15,0.025,18,0,8,10,76.25877849365185,-31.74122150634816,-0.002351201593062827,0.2777777777777778
0.15,0.03,18,0,8,10,46.258778493651846,-61.74122150634815,-0.004573423815285048,0.2777777777777778
0.15,0.035,18,0,8,10,16.258778493651814,-91.74122150634815,-0.0067956460375072705,0.2777777777777778
0.15,0.04,18,0,7,11,53.457716442311096,-54.5422835576889,-0.0040401691524214,0.3333333333333333
0.15,0.045,18,1,5,12,179.68273985015784,71.6827398501579,0.005309832581493178,0.3888888888888889
0.15,0.05,18,2,4,12,310.9327398501579,202.93273985015784,0.015032054803715396,0.4444444444444444
0.15,0.055,18,2,4,12,295.9327398501579,187.93273985015782,0.013920943692604283,0.4444444444444444
0.15,0.06,18,2,4,12,280.9327398501579,172.93273985015782,0.012809832581493171,0.4444444444444444
0.15,0.065,18,2,4,12,265.9327398501579,157.93273985015782,0.01169872147038206,0.4444444444444444
0.15,0.07,18,2,3,13,273.3104947010673,165.3104947010672,0.01224522182970868,0.4444444444444444
0.15,0.075,18,2,2,14,291.81429019406966,183.81429019406957,0.013615873347708857,0.4444444444444444
0.15,0.08,18,2,2,14,284.3142901940696,176.31429019406957,0.013060317792153301,0.4444444444444444
0.15,0.085,18,2,1,15,419.9494045290088,311.94940452900886,0.0231073632984451,0.5
